event_id,latitude,longitude,fog,accident,vehicle_count,timestamp
event_1021,28.896584,77.112995,Foggy,Accident,22,2025-12-15T16:36:03.442175
event_1022,28.802315,76.978765,Foggy,Accident,11,2025-12-15T16:36:04.442678
event_1023,28.477249,77.111897,Foggy,No Accident,16,2025-12-15T16:36:05.443412
event_1024,28.883784,77.089228,Foggy,No Accident,15,2025-12-15T16:36:06.442876
event_1025,28.766974,77.150464,Foggy,Accident,19,2025-12-15T16:36:07.447883
event_1026,28.457254,77.186078,Clear,Accident,18,2025-12-15T16:36:08.452219
event_1027,28.80447,76.991517,Foggy,No Accident,8,2025-12-15T16:36:09.500765
event_1028,28.449021,77.210986,Clear,Accident,8,2025-12-15T16:36:10.495979
event_1029,28.587044,77.252221,Foggy,No Accident,20,2025-12-15T16:36:11.495381
event_1030,28.700631,77.159325,Clear,No Accident,12,2025-12-15T16:36:12.497473
event_1031,28.727078,77.142788,Foggy,No Accident,32,2025-12-15T16:36:13.504682
event_1032,28.419591,77.296138,Foggy,Accident,5,2025-12-15T16:36:14.512937
event_1033,28.536954,77.154147,Foggy,Accident,31,2025-12-15T16:36:15.517949
event_1034,28.70067,77.05077,Foggy,Accident,20,2025-12-15T16:36:16.499927
event_1035,28.411877,76.989661,Clear,No Accident,8,2025-12-15T16:36:17.564951
event_1036,28.488003,77.130321,Clear,No Accident,24,2025-12-15T16:36:18.499808
event_1037,28.420003,77.303904,Foggy,No Accident,21,2025-12-15T16:36:19.503614
event_1038,28.808917,77.244879,Clear,Accident,20,2025-12-15T16:36:20.531831
event_1039,28.868154,77.141759,Foggy,Accident,5,2025-12-15T16:36:21.566824
event_1040,28.530063,77.130861,Foggy,Accident,8,2025-12-15T16:36:22.592040
event_1041,28.603955,77.307122,Foggy,No Accident,15,2025-12-15T16:36:23.595333
event_1042,28.420202,77.320325,Foggy,Accident,10,2025-12-15T16:36:24.591548
event_1043,28.711373,76.903712,Clear,Accident,22,2025-12-15T16:36:25.592546
event_1044,28.555112,77.361112,Clear,Accident,26,2025-12-15T16:36:26.599591
event_1045,28.532224,77.326908,Clear,No Accident,22,2025-12-15T16:36:27.591383
event_1046,28.797325,76.904662,Clear,Accident,11,2025-12-15T16:36:28.598404
event_1047,28.688434,77.342157,Clear,Accident,19,2025-12-15T16:36:29.659528
event_1048,28.748122,77.153745,Clear,Accident,30,2025-12-15T16:36:30.591989
event_1049,28.682085,76.804826,Clear,No Accident,22,2025-12-15T16:36:31.592300
event_1050,28.649517,76.944731,Clear,No Accident,7,2025-12-15T16:36:32.593831
event_1051,28.872384,76.999799,Clear,No Accident,14,2025-12-15T16:36:33.779698
event_1052,28.891841,77.165598,Clear,Accident,22,2025-12-15T16:36:34.838690
event_1053,28.55504,77.089266,Foggy,No Accident,21,2025-12-15T16:36:35.840367
event_1054,28.432321,77.299157,Clear,No Accident,14,2025-12-15T16:36:36.839941
event_1055,28.83817,76.870758,Foggy,No Accident,5,2025-12-15T16:36:37.840192
event_1056,28.462711,77.37388,Foggy,Accident,34,2025-12-15T16:36:38.841435
event_1057,28.522209,77.182966,Clear,No Accident,33,2025-12-15T16:36:39.841124
event_1058,28.826325,76.947053,Clear,Accident,12,2025-12-15T16:36:40.840612
event_1059,28.409601,77.098178,Clear,No Accident,36,2025-12-15T16:36:41.839987
event_1060,28.624352,76.83007,Foggy,Accident,7,2025-12-15T16:36:42.839069
event_1061,28.452315,77.377496,Clear,Accident,3,2025-12-15T16:36:43.840894
event_1062,28.895669,77.137435,Foggy,Accident,1,2025-12-15T16:36:44.842017
event_1063,28.464867,77.137868,Clear,No Accident,12,2025-12-15T16:36:45.872294
event_1064,28.538601,77.126476,Clear,Accident,15,2025-12-15T16:36:46.895321
event_1065,28.588835,76.999806,Clear,No Accident,4,2025-12-15T16:36:47.893696
event_1066,28.772662,77.122774,Foggy,No Accident,15,2025-12-15T16:36:48.892815
event_1067,28.765296,76.944985,Foggy,No Accident,3,2025-12-15T16:36:49.893363
event_1068,28.830094,76.877524,Foggy,Accident,23,2025-12-15T16:36:50.893972
event_1069,28.659536,76.990109,Foggy,Accident,9,2025-12-15T16:36:51.892908
event_1070,28.666572,77.266478,Foggy,Accident,13,2025-12-15T16:36:52.893884
event_1071,28.709584,76.941188,Foggy,No Accident,15,2025-12-15T16:36:53.895198
event_1072,28.546696,77.313073,Foggy,Accident,4,2025-12-15T16:36:54.894069
event_1073,28.457928,76.926672,Clear,No Accident,5,2025-12-15T16:36:55.892615
event_1074,28.465047,77.128726,Foggy,Accident,20,2025-12-15T16:36:56.892381
event_1075,28.526211,76.906301,Foggy,Accident,7,2025-12-15T16:36:57.893432
event_1076,28.721632,77.087028,Foggy,Accident,10,2025-12-15T16:36:58.995328
event_1077,28.627912,76.875014,Clear,Accident,9,2025-12-15T16:37:00.085821
event_1078,28.714688,77.174791,Foggy,Accident,35,2025-12-15T16:37:01.064743
event_1079,28.550378,77.295821,Foggy,Accident,5,2025-12-15T16:37:02.065641
event_1080,28.719745,77.108734,Foggy,No Accident,9,2025-12-15T16:37:03.064821
event_1081,28.733951,77.060079,Clear,Accident,9,2025-12-15T16:37:04.066132
event_1082,28.898743,77.014732,Clear,No Accident,3,2025-12-15T16:37:05.064521
event_1083,28.478831,76.806854,Clear,Accident,4,2025-12-15T16:37:06.064775
event_1084,28.781728,77.175127,Clear,Accident,10,2025-12-15T16:37:07.065861
event_1085,28.427396,77.200847,Foggy,Accident,4,2025-12-15T16:37:08.064426
event_1086,28.539925,77.374724,Clear,No Accident,12,2025-12-15T16:37:09.105643
event_1087,28.701624,77.28401,Foggy,No Accident,5,2025-12-15T16:37:10.064465
event_1088,28.46083,76.950538,Foggy,Accident,18,2025-12-15T16:37:11.066160
event_1089,28.548054,77.013347,Clear,Accident,12,2025-12-15T16:37:12.076554
event_1090,28.402686,77.134448,Foggy,Accident,5,2025-12-15T16:37:13.160307
event_1091,28.597986,76.917612,Foggy,No Accident,3,2025-12-15T16:37:14.092363
event_1092,28.552611,76.88425,Clear,Accident,9,2025-12-15T16:37:15.090225
event_1093,28.779698,76.877422,Clear,Accident,3,2025-12-15T16:37:16.091904
event_1094,28.5337,76.936046,Clear,No Accident,12,2025-12-15T16:37:17.091511
event_1095,28.406279,77.271816,Clear,No Accident,3,2025-12-15T16:37:18.090489
event_1096,28.847355,77.299652,Foggy,No Accident,22,2025-12-15T16:37:19.091525
event_1097,28.487963,77.252871,Foggy,No Accident,10,2025-12-15T16:37:20.091066
event_1098,28.500314,76.915726,Foggy,No Accident,5,2025-12-15T16:37:21.090866
event_1099,28.815967,77.092599,Foggy,Accident,15,2025-12-15T16:37:22.257456
event_1100,28.486377,76.941577,Foggy,Accident,11,2025-12-15T16:37:23.091670
event_1101,28.732248,77.200536,Foggy,Accident,9,2025-12-15T16:37:24.157127
event_1102,28.429549,77.108928,Clear,Accident,34,2025-12-15T16:37:25.210212
event_1103,28.680266,76.98781,Clear,Accident,36,2025-12-15T16:37:26.314156
event_1104,28.855058,76.915762,Foggy,No Accident,28,2025-12-15T16:37:27.194295
event_1105,28.719334,77.109633,Clear,Accident,12,2025-12-15T16:37:28.207511
event_1106,28.515978,76.970031,Clear,No Accident,5,2025-12-15T16:37:29.196779
event_1107,28.435843,77.024922,Foggy,Accident,5,2025-12-15T16:37:30.195184
event_1108,28.54005,77.139126,Foggy,Accident,7,2025-12-15T16:37:31.197565
event_1109,28.839547,76.807531,Foggy,Accident,5,2025-12-15T16:37:32.195957
event_1110,28.710902,77.088013,Clear,Accident,17,2025-12-15T16:37:33.194566
event_1111,28.786709,77.263138,Clear,Accident,25,2025-12-15T16:37:34.215214
event_1112,28.688923,76.983625,Clear,Accident,13,2025-12-15T16:37:35.196055
event_1113,28.898063,77.122756,Clear,No Accident,8,2025-12-15T16:37:36.194685
event_1114,28.406815,76.854709,Foggy,No Accident,12,2025-12-15T16:37:37.258636
event_1115,28.503457,76.902965,Foggy,Accident,2,2025-12-15T16:37:38.328851
event_1116,28.783501,76.899856,Foggy,Accident,14,2025-12-15T16:37:39.334834
event_1117,28.600726,76.974027,Foggy,No Accident,6,2025-12-15T16:37:40.390753
event_1118,28.403857,77.000827,Clear,Accident,20,2025-12-15T16:37:41.325540
event_1119,28.707354,76.967989,Clear,Accident,5,2025-12-15T16:37:42.325257
event_1120,28.553137,77.065661,Clear,No Accident,9,2025-12-15T16:37:43.345840
event_1121,28.547607,77.348841,Clear,Accident,1,2025-12-15T16:37:44.325877
event_1122,28.547698,77.003411,Clear,Accident,2,2025-12-15T16:37:46.745425
event_1123,28.738388,77.216056,Clear,Accident,2,2025-12-15T16:37:47.483981
event_1124,28.518864,76.874027,Foggy,No Accident,22,2025-12-15T16:37:48.484559
event_1125,28.732722,77.154619,Foggy,No Accident,6,2025-12-15T16:37:49.497435
event_1126,28.556173,77.012995,Foggy,Accident,12,2025-12-15T16:37:50.538501
event_1127,28.744472,77.174076,Clear,Accident,4,2025-12-15T16:37:51.539028
event_1128,28.794649,77.200127,Foggy,Accident,7,2025-12-15T16:37:52.537575
event_1129,28.402697,77.193628,Foggy,Accident,5,2025-12-15T16:37:53.538426
event_1130,28.507604,77.205655,Foggy,No Accident,5,2025-12-15T16:37:54.540372
event_1131,28.641331,77.144172,Clear,No Accident,13,2025-12-15T16:37:55.538527
event_1132,28.409727,77.105698,Clear,No Accident,17,2025-12-15T16:37:56.539972
event_1133,28.592082,77.363586,Foggy,No Accident,11,2025-12-15T16:37:57.538527
event_1134,28.595469,77.200466,Foggy,Accident,26,2025-12-15T16:37:58.538484
event_1135,28.638614,77.237699,Foggy,Accident,26,2025-12-15T16:37:59.539993
event_1136,28.742704,77.326249,Foggy,Accident,28,2025-12-15T16:38:00.540008
event_1137,28.404473,76.906764,Clear,No Accident,8,2025-12-15T16:38:01.549765
event_1138,28.733975,76.923008,Foggy,No Accident,7,2025-12-15T16:38:02.626835
event_1139,28.506142,77.366205,Clear,No Accident,3,2025-12-15T16:38:03.627137
event_1140,28.738922,77.323998,Clear,No Accident,22,2025-12-15T16:38:04.627525
event_1141,28.524776,77.211639,Foggy,Accident,12,2025-12-15T16:38:05.626252
event_1142,28.51165,77.14738,Foggy,Accident,2,2025-12-15T16:38:06.627528
event_1143,28.783646,76.844379,Clear,Accident,30,2025-12-15T16:38:07.626813
event_1144,28.482054,77.396321,Foggy,No Accident,4,2025-12-15T16:38:08.626050
event_1145,28.5861,76.920388,Clear,Accident,6,2025-12-15T16:38:09.627133
event_1146,28.767086,76.968521,Clear,Accident,7,2025-12-15T16:38:10.748956
event_1147,28.443067,76.831204,Foggy,Accident,4,2025-12-15T16:38:11.729865
event_1148,28.730398,77.063801,Clear,No Accident,5,2025-12-15T16:38:12.626861
event_1149,28.55761,76.829928,Clear,Accident,6,2025-12-15T16:38:13.716894
event_1150,28.576477,77.349965,Clear,No Accident,32,2025-12-15T16:38:14.742460
event_1151,28.508343,77.04585,Clear,Accident,1,2025-12-15T16:38:15.763317
event_1152,28.419983,77.381749,Clear,Accident,20,2025-12-15T16:38:16.777018
event_1153,28.664023,77.058749,Foggy,Accident,10,2025-12-15T16:38:18.014166
event_1154,28.627261,77.274598,Foggy,Accident,14,2025-12-15T16:38:18.779967
event_1155,28.568678,77.281997,Foggy,Accident,9,2025-12-15T16:38:19.884057
event_1156,28.579575,76.901304,Foggy,Accident,33,2025-12-15T16:38:20.765761
event_1157,28.462782,76.843822,Clear,No Accident,36,2025-12-15T16:38:21.796458
event_1158,28.579484,76.98519,Clear,Accident,8,2025-12-15T16:38:23.505988
event_1159,28.550521,77.104239,Clear,No Accident,19,2025-12-15T16:38:24.787971
event_1160,28.710515,77.387276,Foggy,Accident,12,2025-12-15T16:38:25.822232
event_1161,28.641855,77.122832,Clear,Accident,15,2025-12-15T16:38:26.933979
event_1162,28.852395,77.382638,Clear,No Accident,8,2025-12-15T16:38:27.949161
event_1163,28.877083,77.263398,Clear,Accident,18,2025-12-15T16:38:29.049181
event_1164,28.64358,77.370509,Clear,Accident,17,2025-12-15T16:38:30.061342
event_1165,28.814066,77.331327,Clear,No Accident,12,2025-12-15T16:38:30.956069
event_1166,28.812094,77.381654,Foggy,Accident,0,2025-12-15T16:38:31.955841
event_1167,28.760047,77.036029,Foggy,Accident,8,2025-12-15T16:38:32.949328
event_1168,28.785645,77.093289,Clear,Accident,6,2025-12-15T16:38:33.951046
event_1169,28.865201,77.248971,Foggy,No Accident,31,2025-12-15T16:38:34.950289
event_1170,28.837264,77.17885,Foggy,No Accident,3,2025-12-15T16:38:35.950880
event_1171,28.709918,77.085128,Foggy,Accident,4,2025-12-15T16:38:36.951233
event_1172,28.474268,77.244147,Foggy,Accident,11,2025-12-15T16:38:37.951583
event_1173,28.536822,77.040895,Clear,Accident,3,2025-12-15T16:38:39.171811
event_1174,28.821106,76.863103,Clear,Accident,5,2025-12-15T16:38:40.195909
event_1175,28.676997,77.037942,Clear,No Accident,33,2025-12-15T16:38:41.183312
event_1176,28.518662,76.847322,Clear,Accident,33,2025-12-15T16:38:42.180990
event_1177,28.624047,77.365935,Clear,Accident,7,2025-12-15T16:38:43.181577
event_1178,28.865366,77.153253,Clear,No Accident,0,2025-12-15T16:38:44.181688
event_1179,28.790972,77.093229,Foggy,Accident,3,2025-12-15T16:38:45.182809
event_1180,28.421534,76.975654,Clear,No Accident,21,2025-12-15T16:38:46.199920
event_1181,28.730298,77.251953,Clear,No Accident,29,2025-12-15T16:38:47.183144
event_1182,28.432681,77.08496,Foggy,No Accident,6,2025-12-15T16:38:48.183238
event_1183,28.576646,76.975627,Foggy,Accident,4,2025-12-15T16:38:49.181800
event_1184,28.467672,76.921876,Clear,No Accident,12,2025-12-15T16:38:50.181956
event_1185,28.535183,77.076075,Clear,Accident,4,2025-12-15T16:38:51.316912
event_1186,28.405373,76.982187,Foggy,Accident,23,2025-12-15T16:38:52.364155
event_1187,28.87848,77.282121,Foggy,Accident,25,2025-12-15T16:38:53.364545
event_1188,28.875556,76.990322,Foggy,Accident,5,2025-12-15T16:38:54.366178
event_1189,28.675002,77.044091,Foggy,No Accident,4,2025-12-15T16:38:55.364930
event_1190,28.895118,76.854531,Clear,No Accident,9,2025-12-15T16:38:56.375208
event_1191,28.487593,77.223582,Foggy,Accident,7,2025-12-15T16:38:57.384981
event_1192,28.894677,77.140537,Clear,No Accident,7,2025-12-15T16:38:58.477558
event_1193,28.754098,77.174919,Clear,No Accident,8,2025-12-15T16:38:59.365211
event_1194,28.473588,76.985797,Clear,Accident,3,2025-12-15T16:39:00.444064
event_1195,28.478026,77.026477,Clear,No Accident,6,2025-12-15T16:39:01.363307
event_1196,28.453091,77.138591,Foggy,No Accident,15,2025-12-15T16:39:02.365660
event_1197,28.459697,77.019017,Clear,Accident,16,2025-12-15T16:39:03.364052
event_1198,28.500436,77.371895,Clear,Accident,27,2025-12-15T16:39:04.403509
event_1199,28.595397,77.328886,Foggy,No Accident,11,2025-12-15T16:39:05.413701
event_1200,28.751843,76.888071,Foggy,No Accident,3,2025-12-15T16:39:06.413232
event_1201,28.558203,77.229564,Clear,No Accident,11,2025-12-15T16:39:07.413451
event_1202,28.740336,76.997018,Foggy,No Accident,28,2025-12-15T16:39:08.412488
event_1203,28.451062,77.297414,Foggy,Accident,4,2025-12-15T16:39:09.412689
event_1204,28.769312,77.357316,Foggy,Accident,1,2025-12-15T16:39:10.429208
event_1205,28.461758,77.012919,Foggy,Accident,13,2025-12-15T16:39:11.428850
event_1206,28.848953,76.803944,Foggy,No Accident,2,2025-12-15T16:39:12.413166
event_1207,28.890607,76.923118,Foggy,No Accident,15,2025-12-15T16:39:13.412864
event_1208,28.847616,77.273459,Clear,Accident,9,2025-12-15T16:39:14.412416
event_1209,28.514724,77.157309,Clear,Accident,5,2025-12-15T16:39:15.440504
event_1210,28.674381,77.302013,Foggy,Accident,0,2025-12-15T16:39:16.444183
event_1211,28.830821,77.055401,Clear,No Accident,13,2025-12-15T16:39:17.460275
event_1212,28.588289,77.269689,Foggy,Accident,6,2025-12-15T16:39:18.555960
event_1213,28.57072,77.168053,Foggy,No Accident,21,2025-12-15T16:39:19.520927
event_1214,28.416183,76.940109,Foggy,Accident,6,2025-12-15T16:39:20.505004
event_1215,28.699763,77.118051,Foggy,Accident,32,2025-12-15T16:39:21.504349
event_1216,28.536831,77.223216,Clear,Accident,10,2025-12-15T16:39:22.504282
event_1217,28.610114,77.003147,Foggy,No Accident,3,2025-12-15T16:39:23.505958
event_1218,28.517235,77.388895,Clear,No Accident,7,2025-12-15T16:39:24.503710
event_1219,28.49026,77.078085,Clear,No Accident,0,2025-12-15T16:39:25.503931
event_1220,28.855567,77.292621,Foggy,No Accident,12,2025-12-15T16:39:26.504951
event_1221,28.59379,76.832328,Foggy,Accident,28,2025-12-15T16:39:27.503812
event_1222,28.694144,77.065686,Clear,No Accident,33,2025-12-15T16:39:28.503462
event_1223,28.769306,76.955174,Clear,Accident,15,2025-12-15T16:39:29.536423
event_1224,28.400714,77.035825,Clear,Accident,19,2025-12-15T16:39:30.577266
event_1225,28.553921,76.973014,Clear,No Accident,3,2025-12-15T16:39:31.552297
event_1226,28.779957,77.160239,Foggy,Accident,4,2025-12-15T16:39:32.544165
event_1227,28.712522,76.905805,Clear,Accident,18,2025-12-15T16:39:33.543958
event_1228,28.411889,77.081744,Foggy,Accident,4,2025-12-15T16:39:34.575434
event_1229,28.862498,77.01045,Clear,No Accident,7,2025-12-15T16:39:35.546020
event_1230,28.601535,77.365904,Foggy,No Accident,26,2025-12-15T16:39:36.545899
event_1231,28.898744,76.859004,Clear,Accident,3,2025-12-15T16:39:37.544991
event_1232,28.559046,76.840332,Clear,Accident,13,2025-12-15T16:39:38.565866
event_1233,28.717875,76.885248,Foggy,Accident,11,2025-12-15T16:39:39.544567
event_1234,28.81061,77.311016,Foggy,No Accident,4,2025-12-15T16:39:40.546968
event_1235,28.616793,77.310105,Clear,Accident,14,2025-12-15T16:39:41.546461
event_1236,28.761776,76.958528,Foggy,Accident,21,2025-12-15T16:39:42.574826
event_1237,28.734784,77.021268,Foggy,No Accident,4,2025-12-15T16:39:43.657597
event_1238,28.644733,76.816845,Clear,No Accident,15,2025-12-15T16:39:44.638598
event_1239,28.443783,77.111894,Clear,Accident,17,2025-12-15T16:39:45.629189
event_1240,28.84589,77.012654,Clear,No Accident,13,2025-12-15T16:39:46.629356
event_1241,28.775352,77.366147,Clear,Accident,14,2025-12-15T16:39:47.656292
event_1242,28.535206,77.333802,Clear,Accident,11,2025-12-15T16:39:48.628516
event_1243,28.592742,77.216365,Foggy,Accident,8,2025-12-15T16:39:49.629544
event_1244,28.664715,76.830917,Clear,No Accident,7,2025-12-15T16:39:50.645928
event_1245,28.881649,76.993757,Clear,Accident,24,2025-12-15T16:39:51.765577
event_1246,28.575663,77.196935,Clear,No Accident,20,2025-12-15T16:39:52.628828
event_1247,28.466806,77.113877,Foggy,No Accident,4,2025-12-15T16:39:53.629136
event_1248,28.893812,76.977992,Foggy,Accident,24,2025-12-15T16:39:54.695680
event_1249,28.606033,77.349238,Foggy,Accident,4,2025-12-15T16:39:55.775615
event_1250,28.880042,77.154574,Foggy,Accident,3,2025-12-15T16:39:56.776037
event_1251,28.436329,76.96065,Foggy,Accident,1,2025-12-15T16:39:57.775921
event_1252,28.601214,76.894449,Clear,Accident,7,2025-12-15T16:39:58.775775
event_1253,28.483297,76.841786,Clear,No Accident,0,2025-12-15T16:39:59.775746
event_1254,28.887937,77.060963,Clear,No Accident,7,2025-12-15T16:40:00.776195
event_1255,28.422579,76.817602,Foggy,No Accident,19,2025-12-15T16:40:01.791055
event_1256,28.675057,76.838268,Foggy,No Accident,21,2025-12-15T16:40:02.809976
event_1257,28.86661,77.27038,Foggy,Accident,25,2025-12-15T16:40:04.119028
event_1258,28.405262,77.058275,Foggy,No Accident,22,2025-12-15T16:40:04.898889
event_1259,28.677846,77.273622,Foggy,No Accident,21,2025-12-15T16:40:05.896707
event_1260,28.506666,76.950953,Clear,Accident,12,2025-12-15T16:40:06.896292
event_1261,28.64647,77.070117,Foggy,No Accident,7,2025-12-15T16:40:07.974184
event_1262,28.898407,76.871361,Foggy,Accident,6,2025-12-15T16:40:08.975043
event_1263,28.563929,76.918526,Foggy,No Accident,11,2025-12-15T16:40:09.984436
event_1264,28.410831,77.224608,Clear,No Accident,18,2025-12-15T16:40:10.973315
event_1265,28.5304,77.120774,Clear,No Accident,7,2025-12-15T16:40:11.975009
event_1266,28.585871,77.379729,Clear,No Accident,12,2025-12-15T16:40:12.973369
event_1267,28.530886,77.392146,Clear,No Accident,3,2025-12-15T16:40:13.975427
event_1268,28.80924,77.29315,Foggy,No Accident,5,2025-12-15T16:40:14.974002
event_1269,28.896837,77.192446,Clear,Accident,19,2025-12-15T16:40:15.974440
event_1270,28.488597,76.889933,Clear,Accident,5,2025-12-15T16:40:16.975556
event_1271,28.898329,77.289338,Foggy,No Accident,18,2025-12-15T16:40:17.975328
event_1272,28.665941,77.293489,Foggy,No Accident,33,2025-12-15T16:40:18.975341
event_1273,28.627117,77.194298,Clear,Accident,16,2025-12-15T16:40:20.071808
event_1274,28.641477,76.845679,Clear,No Accident,3,2025-12-15T16:40:21.096026
event_1275,28.465752,77.053484,Foggy,Accident,6,2025-12-15T16:40:22.448623
event_1276,28.74213,77.360237,Foggy,No Accident,3,2025-12-15T16:40:23.210437
event_1277,28.701139,76.982771,Clear,Accident,1,2025-12-15T16:40:24.210759
event_1278,28.419492,77.144722,Clear,Accident,23,2025-12-15T16:40:25.260540
event_1279,28.434632,77.363527,Clear,Accident,19,2025-12-15T16:40:26.244580
event_1280,28.452987,76.921678,Foggy,No Accident,14,2025-12-15T16:40:27.319324
event_1281,28.770471,77.279896,Clear,No Accident,21,2025-12-15T16:40:28.278472
event_1282,28.819148,76.812,Foggy,Accident,7,2025-12-15T16:40:29.211818
event_1283,28.404506,76.976143,Clear,Accident,13,2025-12-15T16:40:30.211356
event_1284,28.486064,77.051811,Foggy,Accident,16,2025-12-15T16:40:31.246587
event_1285,28.700385,77.134386,Clear,Accident,27,2025-12-15T16:40:32.284355
event_1286,28.673937,77.08301,Foggy,No Accident,5,2025-12-15T16:40:33.340437
event_1287,28.581586,77.091331,Foggy,Accident,16,2025-12-15T16:40:34.337678
event_1288,28.71169,77.396359,Clear,Accident,14,2025-12-15T16:40:35.338486
event_1289,28.806783,77.050322,Clear,Accident,21,2025-12-15T16:40:36.338855
event_1290,28.837575,77.285179,Foggy,Accident,16,2025-12-15T16:40:37.337954
event_1291,28.727966,76.979018,Clear,Accident,4,2025-12-15T16:40:38.337444
event_1292,28.657048,77.008524,Clear,No Accident,16,2025-12-15T16:40:39.507189
event_1293,28.643173,77.206146,Foggy,No Accident,8,2025-12-15T16:40:40.352441
event_1294,28.800536,77.180686,Foggy,Accident,11,2025-12-15T16:40:41.337918
event_1295,28.729635,77.298898,Clear,No Accident,27,2025-12-15T16:40:42.337986
event_1296,28.665552,77.365003,Clear,Accident,31,2025-12-15T16:40:43.337339
event_1297,28.75128,77.382787,Foggy,Accident,12,2025-12-15T16:40:44.347749
event_1298,28.641181,77.167986,Clear,Accident,6,2025-12-15T16:40:45.352059
event_1299,28.629622,76.956595,Foggy,Accident,22,2025-12-15T16:40:46.427787
event_1300,28.87832,77.05161,Foggy,Accident,13,2025-12-15T16:40:47.429810
event_1301,28.541194,77.039503,Foggy,Accident,3,2025-12-15T16:40:48.455489
event_1302,28.6543,77.052869,Clear,Accident,0,2025-12-15T16:40:49.520624
event_1303,28.543373,77.012273,Foggy,Accident,8,2025-12-15T16:40:50.461272
event_1304,28.858229,77.259593,Clear,No Accident,14,2025-12-15T16:40:51.429625
event_1305,28.709467,77.270339,Foggy,Accident,31,2025-12-15T16:40:52.430351
event_1306,28.55205,77.234616,Foggy,No Accident,6,2025-12-15T16:40:53.429880
event_1307,28.514851,77.095513,Foggy,Accident,21,2025-12-15T16:40:54.427597
event_1308,28.735298,76.891949,Clear,No Accident,1,2025-12-15T16:40:55.533767
event_1309,28.679065,77.390752,Foggy,Accident,2,2025-12-15T16:40:56.427957
event_1310,28.553556,76.977905,Foggy,No Accident,8,2025-12-15T16:40:57.544129
event_1311,28.736739,77.278716,Clear,Accident,23,2025-12-15T16:40:58.602037
event_1312,28.737644,77.363949,Foggy,No Accident,15,2025-12-15T16:40:59.623029
event_1313,28.61077,76.843108,Clear,No Accident,24,2025-12-15T16:41:00.563068
event_1314,28.762695,76.845467,Clear,Accident,15,2025-12-15T16:41:01.563020
event_1315,28.824633,77.352991,Clear,Accident,11,2025-12-15T16:41:02.564577
event_1316,28.476065,76.922274,Clear,Accident,15,2025-12-15T16:41:03.564381
event_1317,28.7448,77.076197,Foggy,Accident,9,2025-12-15T16:41:04.567910
event_1318,28.663638,77.239377,Clear,No Accident,4,2025-12-15T16:41:05.565176
event_1319,28.528969,76.874333,Foggy,No Accident,9,2025-12-15T16:41:06.590688
event_1320,28.41603,76.823668,Clear,No Accident,23,2025-12-15T16:41:07.595033
event_1321,28.526737,76.874636,Foggy,No Accident,15,2025-12-15T16:41:08.595871
event_1322,28.440774,77.041009,Foggy,Accident,6,2025-12-15T16:41:09.566377
event_1323,28.464261,77.10643,Foggy,No Accident,43,2025-12-15T16:41:10.602165
event_1324,28.522449,77.328402,Clear,No Accident,5,2025-12-15T16:41:11.651475
event_1325,28.873581,76.963738,Foggy,Accident,26,2025-12-15T16:41:12.666474
event_1326,28.435096,76.927726,Clear,Accident,5,2025-12-15T16:41:13.654150
event_1327,28.419393,77.022751,Foggy,No Accident,17,2025-12-15T16:41:14.652292
event_1328,28.783581,76.947575,Clear,Accident,20,2025-12-15T16:41:15.651934
event_1329,28.757604,77.207144,Clear,No Accident,23,2025-12-15T16:41:16.651000
event_1330,28.542715,77.178296,Clear,Accident,20,2025-12-15T16:41:17.654560
event_1331,28.799303,77.125737,Clear,No Accident,7,2025-12-15T16:41:18.652395
event_1332,28.4816,77.064904,Clear,No Accident,9,2025-12-15T16:41:19.653038
event_1333,28.852487,77.290253,Clear,No Accident,21,2025-12-15T16:41:20.653311
event_1334,28.498151,77.355898,Clear,Accident,35,2025-12-15T16:41:21.652373
event_1335,28.621691,77.296338,Clear,Accident,38,2025-12-15T16:41:22.726329
event_1336,28.621856,76.821818,Clear,Accident,6,2025-12-15T16:41:23.758166
event_1337,28.444164,77.088382,Clear,Accident,14,2025-12-15T16:41:24.759469
event_1338,28.619316,76.96139,Clear,Accident,6,2025-12-15T16:41:25.760708
event_1339,28.864598,77.212588,Foggy,Accident,6,2025-12-15T16:41:26.760005
event_1340,28.525877,76.881665,Clear,No Accident,2,2025-12-15T16:41:27.760353
event_1341,28.645092,77.222546,Foggy,No Accident,8,2025-12-15T16:41:28.758265
event_1342,28.849241,77.316488,Foggy,No Accident,18,2025-12-15T16:41:29.758360
event_1343,28.887611,77.264228,Foggy,Accident,5,2025-12-15T16:41:30.769037
event_1344,28.47468,77.065559,Foggy,No Accident,5,2025-12-15T16:41:31.758216
event_1345,28.810008,77.389202,Clear,Accident,20,2025-12-15T16:41:32.759995
event_1346,28.706993,77.37312,Foggy,Accident,23,2025-12-15T16:41:33.797510
event_1347,28.697137,77.16571,Clear,Accident,22,2025-12-15T16:41:34.759680
event_1348,28.449614,77.122248,Foggy,Accident,3,2025-12-15T16:41:35.804113
event_1349,28.502042,76.97043,Clear,Accident,24,2025-12-15T16:41:36.829361
event_1350,28.720307,77.181578,Clear,No Accident,5,2025-12-15T16:41:37.829485
event_1351,28.520684,77.17499,Clear,Accident,15,2025-12-15T16:41:38.828542
event_1352,28.691375,77.291969,Foggy,No Accident,6,2025-12-15T16:41:39.830064
event_1353,28.433157,77.325559,Clear,Accident,17,2025-12-15T16:41:40.829065
